to_id	kind	step	profile_id	name	relation
6000000014103666284	in-law	0		Naruhito, Emperor of Japan	
6000000014103666284	in-law	1	6000000001783686848	Michiko, Empress Emerita of Japan	his mother
6000000014103666284	in-law	2	6000000010701057613	Hidesaburo Shoda	her father
6000000014103666284	in-law	3	6000000011998146260	Tokiko Shōda	his sister
6000000014103666284	in-law	4	6000000206426077843	Sanichiro Mizushima	her husband
6000000014103666284	in-law	5	6000000206425972826	Usaburō Mizushima	his brother
6000000014103666284	in-law	6	6000000206425605827	Keiko Keyes	his daughter
6000000014103666284	in-law	7	6000000206425527913	<private> Keyes	her husband
6000000014103666284	in-law	8	6000000206425580843	<private> Keyes	his father
6000000014103666284	in-law	9	6000000206425449918	Raymond Keyes	his father
6000000014103666284	in-law	10	6000000002565605341	Julia A Ann Keyes	his mother
6000000014103666284	in-law	11	6000000032367549174	Martha C Davey	her mother
6000000014103666284	in-law	12	6000000032318262408	Eleanor Hale	her mother
6000000014103666284	in-law	13	6000000032549658323	Catherine Wilson	her mother
6000000014103666284	in-law	14	6000000011725364056	Cornelius Bogardus	her father
6000000014103666284	in-law	15	6000000002378392346	Rachel Bogardus	his mother
6000000014103666284	in-law	16	6000000001440361832	Tjerck Claeszen de Witt	her father
6000000014103666284	in-law	17	6000000004058331070	Nicholas de Witt	his father
6000000014103666284	in-law	18	6000000001440361893	Jan de Witt	his father
6000000014103666284	in-law	19	6000000011025050703	Silletgen Hermansdr. Meynaert	his wife
6000000014103666284	in-law	20	6000000009494727023	Herman Meynertsz Meynaert	her father
6000000014103666284	in-law	21	6000000017768943627	Egbert Meynertsz	his brother
6000000014103666284	in-law	22	6000000017795363791	Dieuwer Jacobsdr Reael	his wife
6000000014103666284	in-law	23	6000000017795467079	Pieter Jansz Pauw	her husband
6000000014103666284	in-law	24	6000000014103666284	Prof. Petrus Pauw	his son
6000000025911891017	in-law	0		NN NN NN	
6000000025911891017	in-law	1	6000000227822504936	NN Western Turkic Khaganate	his son
6000000025911891017	in-law	2	6000000227822567857	NN Western Turkic Khaganate	his son
6000000025911891017	in-law	3	6000000115311512050	Prince She'er Ashina	his son
