# Geni relationship path to 3810353 (blood)
#
# GENERATED by the geni collector extension's `individual` job, from
# https://www.geni.com/people/Jens-Bull/3810353 on 2026-09-09.
# Do not hand-edit: re-run the collector instead.
#
# ANCHORED ON CHARLEMAGNE — step 1 is Charlemagne himself, checked by id
# (geni:6000000002457013227, not the viewer's 6000000087535357291). Geni's prose reads
# "Jens Jacobsen Bull is Charlemagne's 28th great grandson", not "is your ...".
# `docs/anchor-protocol.md`.
#
# A GENUINE BLOOD CHAIN, checkable rather than asserted: the page's own banner reads **"Shortest
# blood relationship"** with no miss sentence, and every relation word from step 2 to 31 is
# "his son", "his daughter", "her son" or "her daughter" — no marriage edge and no sibling step.
# That check is not decoration: two hits today (Miroslava, Elen ferch Eudaf Hen) came back
# `via: blood` from the collector while the banner said in-law.
#
# ONE CHAIN, unlike several captures today that returned two end to end.
#
# Steps 1-9 are the Carolingian descent through Berengar and the counts of Flanders that four
# other hits of this campaign share; it turns Norwegian at Judith of Flanders and stays there —
# the Rein jarls, the Rosensverd line, and down into the Bull family of Bergen.
#
# The blood search resolved, so per rule 3 of § *BOTH TIES, ALWAYS* the in-law search was not
# run: `inlaw_state` reads `not_offered`.
#
# Geni's own prose summary, kept because the per-step relation words drop what it
# keeps — half-siblings above all, which no step word states:
# Jens Jacobsen Bull is Charlemagne's 28th great grandson.
step	name	relation_to_previous	note
1	Charlemagne	-	geni:6000000002457013227
2	Louis I, The Pious	his son	geni:6000000001266578142
3	Giséle of Cysoing	his daughter	geni:6000000000424624719
4	Berengar I, emperor of the Romans	her son	geni:6000000001669654269
5	Gisela of Friuli	his daughter	geni:6000000008592343633
6	Berengar II of Ivrea, king of Italy	her son	geni:6000000005936551695
7	Rozala of Italy	his daughter	geni:4258970970100070152
8	Baldwin IV the Bearded, count of Flanders	her son	geni:6000000001412935350
9	Judith of Flanders	his daughter	geni:4927821238910067084
10	Skule Torstigson	her son	geni:6000000003645683608
11	Åsulv Skulesson	his son	geni:6000000001827562649
12	Guttorm Àsulfsson à Rein	his son	geni:6000000001200156499
13	Bárðar Skúli Rein	his son	geni:6000000001052543006
14	Skúli Bárðarson	his son	geni:6000000001198751004
15	Ragnfrid Skulesdotter Stein	his daughter	geni:6000000034738775724
16	Håkon Olavsson	her son	geni:6000000014648533610
17	Tjøstel Håkonsson	his son	geni:6000000014648879376
18	Find Tjøstelsen Gerst	his son	geni:6000000018541459715
19	Valgerd Findsdatter Gerst	his daughter	geni:6000000018541257899
20	Valgerd Gudbrandsdatter Rosensværd	her daughter	geni:6000000003820977511
21	Sigurd Sjøfarsson Rosensværd	her son	geni:6000000002432278709
22	Sjøfar Sigurdsøn Rosensverd	his son	geni:6000000002426394606
23	Rolf Sjøfarsson Rosensverd	his son	geni:6000000002426383445
24	Bård Rolfson Rosensverd	his son	geni:6000000006589067165
25	Øystein Bårdsson Rosensverd, Rakkestad	his son	geni:6000000006589067178
26	Dorothea Østensdatter Rosensverd	his daughter	geni:3811868
27	Østen Nielsen	her son	geni:3811841
28	Martha Østensdatter	his daughter	geni:6000000006589067222
29	Maren Nikolausdatter Orloff	her daughter	geni:6000000006589067234
30	Martha Ottesdatter Ørbech	her daughter	geni:3811624
31	Jens Jacobsen Bull	her son	geni:3810353
