focus_id	geni_id	page	chk_text	chk_hrefs	photo_text	photo_hrefs	name_text	name_hrefs	relationship_text	relationship_hrefs	managed_by_text	managed_by_hrefs	immediate_family_text	immediate_family_hrefs	actions_text	actions_hrefs
6000000006727770832	6000000029556638194	1				/people/Anna-Christiane-von-Limpurg/6000000029556638194?through=6000000006727770832	Name: Anna Christiane von Limpurg (1615 - 1685)	/people/Anna-Christiane-von-Limpurg/6000000029556638194?through=6000000006727770832	Relationship: Elisabeth's daughter		Managed By: Kurt Gammeltoft	/people/Kurt-Gammeltoft/2338633?through=6000000006727770832	Immediate Family: Daughter of Heinrich II zu Limpurg-Obersontheim, Freiherr and Css. Elisabeth von Erbach Wife of Phillip Gottfried von Hohenlohe Mother of Anna Dorothea Christine von Erbach-Fürstenau and Dorothea Elisabeth von Hohenlohe Sister of Ludwig Kasimir von Limpurg-Sontheim		Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000029556638194?return_path=%2Fpeople%2FAnna-Christiane-von-Limpurg%2F6000000029556638194%3Fthrough%3D6000000006727770832 | /family-tree/index/6000000029556638194 | /list?focus_id=6000000029556638194
6000000006727770832	6000000015635728772	1				/people/Ludwig-Kasimir-von-Limpurg-Sontheim/6000000015635728772?through=6000000006727770832	Name: Ludwig Kasimir von Limpurg-Sontheim (1611 - 1645)	/people/Ludwig-Kasimir-von-Limpurg-Sontheim/6000000015635728772?through=6000000006727770832	Relationship: Elisabeth's son		Managed By: Catherine Jane Davis	/people/Catherine-Davis/6000000002349033458?through=6000000006727770832	Immediate Family: Son of Heinrich II zu Limpurg-Obersontheim, Freiherr and Css. Elisabeth von Erbach Husband of Dorothea Marie von Hohenlohe-Waldenburg-Pfedelbach Father of Johanna Elisabeth Dorothea von Limpurg-Obersontheim Brother of Anna Christiane von Limpurg		Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000015635728772?return_path=%2Fpeople%2FLudwig-Kasimir-von-Limpurg-Sontheim%2F6000000015635728772%3Fthrough%3D6000000006727770832 | /family-tree/index/6000000015635728772 | /list?focus_id=6000000015635728772
6000000006727770832	6000000006727849920	1				/people/Anna-Dorothea-Christine-von-Erbach-F%C3%BCrstenau/6000000006727849920?through=6000000006727770832	Name: Anna Dorothea Christine von Erbach-Fürstenau (1656 - 1724)	/people/Anna-Dorothea-Christine-von-Erbach-F%C3%BCrstenau/6000000006727849920?through=6000000006727770832	Relationship: Elisabeth's granddaughter		Managed By: Kim Lavar Groneman	/people/Kim-Groneman/6000000002843963244?through=6000000006727770832	Immediate Family: Daughter of Phillip Gottfried von Hohenlohe and Anna Christiane von Limpurg Wife of Count Georg Albrecht II. von Erbach-Fürstenau Mother of Georg Wilhelm von Erbach-Erbach, Graf; Georg August, Graf von Erbach Schönberg; Philipp Karl, Graf von Erbach-Fürstenau; Christian Karl von Erbach, Graf and 9 others; Christine von Erbach, Gräfin; Dorothea Elisabeth Css Of Erbach; Friedrich Ct Of Erbach; Henriette Juliane Css Of Erbach; Karl Wilhelm Ct Of Erbach; Philipp Friedrich Ct Of Erbach; Son Ct Of Erbach; Friederike Albertine Css Of Hohenlohe-Kirchberg and Graf Karl Wilhelm von Erbach-Fürstenau« less Sister of Dorothea Elisabeth von Hohenlohe	# | #	Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000006727849920?return_path=%2Fpeople%2FAnna-Dorothea-Christine-von-Erbach-F%25C3%25BCrstenau%2F6000000006727849920%3Fthrough%3D6000000006727770832 | /family-tree/index/6000000006727849920 | /list?focus_id=6000000006727849920
6000000006727770832	6000000014252693634	1				/people/Dorothea-Elisabeth-von-Hohenlohe/6000000014252693634?through=6000000006727770832	Name: Dorothea Elisabeth von Hohenlohe (1650 - 1711) "Dorothée-Elisabeth De Hohenlohe-Langenburg", "Dorothea Elisabeth von Hohenlohe-Waldenburg-Pfedelbach?"	/people/Dorothea-Elisabeth-von-Hohenlohe/6000000014252693634?through=6000000006727770832	Relationship: Elisabeth's granddaughter		Managed By: Kurt Gammeltoft	/people/Kurt-Gammeltoft/2338633?through=6000000006727770832	Immediate Family: Daughter of Phillip Gottfried von Hohenlohe and Anna Christiane von Limpurg Wife of Hiskias Graf von Hohenlohe Mother of Maria Katharina Sophie von Hohenlohe Sister of Anna Dorothea Christine von Erbach-Fürstenau		Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000014252693634?return_path=%2Fpeople%2FDorothea-Elisabeth-von-Hohenlohe%2F6000000014252693634%3Fthrough%3D6000000006727770832 | /family-tree/index/6000000014252693634 | /list?focus_id=6000000014252693634
6000000006727770832	6000000006366311446	1				/people/Johanna-Elisabeth-Dorothea-von-Limpurg-Obersontheim/6000000006366311446?through=6000000006727770832	Name: Johanna Elisabeth Dorothea von Limpurg-Obersontheim (1639 - 1691)	/people/Johanna-Elisabeth-Dorothea-von-Limpurg-Obersontheim/6000000006366311446?through=6000000006727770832	Relationship: Elisabeth's granddaughter		Managed By: Lasse Söderström	/people/Lasse-S%C3%B6derstr%C3%B6m/5127797396570082934?through=6000000006727770832	Immediate Family: Daughter of Ludwig Kasimir von Limpurg-Sontheim and Dorothea Marie von Hohenlohe-Waldenburg-Pfedelbach Wife of Wolfgang Dietrich, count of Castell-Remlingen and Wilhelm Ludwig van Limpurg Gaildorf Mother of Charlotte Juliana von Castell-Remlingen; Christina Elisabeth von Castell-Castell; Luise Floriana von Castell-Castell; Karl Friedrich Gottlieb, Graf von Castell-Remlingen and 3 others; Sophia Dorothea von Castell-Castell; Christina Dorothea von Castell-Castell and Elisabeth Dorothea von Limpurg Gaildorf« less	# | #	Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000006366311446?return_path=%2Fpeople%2FJohanna-Elisabeth-Dorothea-von-Limpurg-Obersontheim%2F6000000006366311446%3Fthrough%3D6000000006727770832 | /family-tree/index/6000000006366311446 | /list?focus_id=6000000006366311446
6000000006727770832	6000000005598924437	1				/people/Georg-Wilhelm-von-Erbach-Erbach-Graf/6000000005598924437?through=6000000006727770832	Name: Georg Wilhelm von Erbach-Erbach, Graf (1686 - 1757)	/people/Georg-Wilhelm-von-Erbach-Erbach-Graf/6000000005598924437?through=6000000006727770832	Relationship: Elisabeth's great grandson		Managed By: Ric Dickinson, Geni Curator	/people/Ric-Dickinson-Geni-Curator/6000000003703300491?through=6000000006727770832	Immediate Family: Son of Count Georg Albrecht II. von Erbach-Fürstenau and Anna Dorothea Christine von Erbach-Fürstenau Husband of Sophie Charlotte von Bothmer, Gräfin zu Erbach-Erbach, Gräfin zu Reuß-Obergreiz and Leopoldine Sophie Wilhelmine zu Salm-Grumbach Father of Sophie Christiane von Erbach Erbach, Fürstin zu Nassau-Saarbrücken; Gräfin Johanna Ernestine von Erbach-Erbach and Count II Franz zu Erbach-Erbach Brother of Georg August, Graf von Erbach Schönberg; Philipp Karl, Graf von Erbach-Fürstenau; Christian Karl von Erbach, Graf; Christine von Erbach, Gräfin and 8 others; Dorothea Elisabeth Css Of Erbach; Friedrich Ct Of Erbach; Henriette Juliane Css Of Erbach; Karl Wilhelm Ct Of Erbach; Philipp Friedrich Ct Of Erbach; Son Ct Of Erbach; Friederike Albertine Css Of Hohenlohe-Kirchberg and Graf Karl Wilhelm von Erbach-Fürstenau« less	# | #	Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000005598924437?return_path=%2Fpeople%2FGeorg-Wilhelm-von-Erbach-Erbach-Graf%2F6000000005598924437%3Fthrough%3D6000000006727770832 | /family-tree/index/6000000005598924437 | /list?focus_id=6000000005598924437
6000000006727770832	6000000003004873076	1				/people/Georg-August-Graf-von-Erbach-Sch%C3%B6nberg/6000000003004873076?through=6000000006727770832	Name: Georg August, Graf von Erbach Schönberg (1691 - 1758)	/people/Georg-August-Graf-von-Erbach-Sch%C3%B6nberg/6000000003004873076?through=6000000006727770832	Relationship: Elisabeth's great grandson		Managed By: Gene Daniell	/people/Gene-Daniell/6000000010714592944?through=6000000006727770832	Immediate Family: Son of Count Georg Albrecht II. von Erbach-Fürstenau and Anna Dorothea Christine von Erbach-Fürstenau Husband of Ferdinande Henriette Henriette, Countess of Gräfin zu Stolberg-Gedern Father of Christine Grafin zu Erbach-Schönberg, 1742; Georg Ludwig II von Erbach-Schönberg, Graf; Franz Karl Graf zu Erbach-Schönberg; Christian Adolf Ct Of Erbach and 9 others; Countess Karoline Ernestine of Erbach-Schönberg; Christian Ct Of Erbach; Countess Auguste Friederike von Erbach-Schönberg; Georg August Graf zu Erbach-Schönberg; Karl Eugen Graf von Erbach-Schönberg; Friedrich Ct Of Erbach; Luise Leonore Css Of Erbach; Kasimir Ct Of Erbach and Gustav Ernst Graf von Erbach-Schönberg« less Brother of Georg Wilhelm von Erbach-Erbach, Graf; Philipp Karl, Graf von Erbach-Fürstenau; Christian Karl von Erbach, Graf; Christine von Erbach, Gräfin and 8 others; Dorothea Elisabeth Css Of Erbach; Friedrich Ct Of Erbach; Henriette Juliane Css Of Erbach; Karl Wilhelm Ct Of Erbach; Philipp Friedrich Ct Of Erbach; Son Ct Of Erbach; Friederike Albertine Css Of Hohenlohe-Kirchberg and Graf Karl Wilhelm von Erbach-Fürstenau« less	# | # | # | #	Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000003004873076?return_path=%2Fpeople%2FGeorg-August-Graf-von-Erbach-Sch%25C3%25B6nberg%2F6000000003004873076%3Fthrough%3D6000000006727770832 | /family-tree/index/6000000003004873076 | /list?focus_id=6000000003004873076
6000000006727770832	6000000016383712188	1				/people/Philipp-Karl-Graf-von-Erbach-F%C3%BCrstenau/6000000016383712188?through=6000000006727770832	Name: Philipp Karl, Graf von Erbach-Fürstenau (1677 - 1736)	/people/Philipp-Karl-Graf-von-Erbach-F%C3%BCrstenau/6000000016383712188?through=6000000006727770832	Relationship: Elisabeth's great grandson		Managed By: Alex Moes	/people/Alex-Moes/6000000010966921275?through=6000000006727770832	Immediate Family: Son of Count Georg Albrecht II. von Erbach-Fürstenau and Anna Dorothea Christine von Erbach-Fürstenau Husband of Charlotte-Amélie von Kunowitz-Ostra and Anna Sophie Freiin von Spesshardt Father of Karoline von Erbach-Fürstenau, Herzogin zu Sachsen-Hilburgshausen and Graf Georg Albrecht III von Erbach-Fürstenau Brother of Georg Wilhelm von Erbach-Erbach, Graf; Georg August, Graf von Erbach Schönberg; Christian Karl von Erbach, Graf; Christine von Erbach, Gräfin and 8 others; Dorothea Elisabeth Css Of Erbach; Friedrich Ct Of Erbach; Henriette Juliane Css Of Erbach; Karl Wilhelm Ct Of Erbach; Philipp Friedrich Ct Of Erbach; Son Ct Of Erbach; Friederike Albertine Css Of Hohenlohe-Kirchberg and Graf Karl Wilhelm von Erbach-Fürstenau« less	# | #	Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000016383712188?return_path=%2Fpeople%2FPhilipp-Karl-Graf-von-Erbach-F%25C3%25BCrstenau%2F6000000016383712188%3Fthrough%3D6000000006727770832 | /family-tree/index/6000000016383712188 | /list?focus_id=6000000016383712188
6000000006727770832	6000000005598924355	1				/people/Christian-von-Erbach-Graf/6000000005598924355?through=6000000006727770832	Name: Christian Karl von Erbach, Graf (1694 - 1701)	/people/Christian-von-Erbach-Graf/6000000005598924355?through=6000000006727770832	Relationship: Elisabeth's great grandson		Managed By: Ric Dickinson, Geni Curator	/people/Ric-Dickinson-Geni-Curator/6000000003703300491?through=6000000006727770832	Immediate Family: Son of Count Georg Albrecht II. von Erbach-Fürstenau and Anna Dorothea Christine von Erbach-Fürstenau Brother of Georg Wilhelm von Erbach-Erbach, Graf; Georg August, Graf von Erbach Schönberg; Philipp Karl, Graf von Erbach-Fürstenau; Christine von Erbach, Gräfin and 8 others; Dorothea Elisabeth Css Of Erbach; Friedrich Ct Of Erbach; Henriette Juliane Css Of Erbach; Karl Wilhelm Ct Of Erbach; Philipp Friedrich Ct Of Erbach; Son Ct Of Erbach; Friederike Albertine Css Of Hohenlohe-Kirchberg and Graf Karl Wilhelm von Erbach-Fürstenau« less	# | #	Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000005598924355?return_path=%2Fpeople%2FChristian-von-Erbach-Graf%2F6000000005598924355%3Fthrough%3D6000000006727770832 | /family-tree/index/6000000005598924355 | /list?focus_id=6000000005598924355
6000000006727770832	6000000005598924361	1				/people/Christine-von-Erbach-Gr%C3%A4fin/6000000005598924361?through=6000000006727770832	Name: Christine von Erbach, Gräfin (1673 - 1732)	/people/Christine-von-Erbach-Gr%C3%A4fin/6000000005598924361?through=6000000006727770832	Relationship: Elisabeth's great granddaughter		Managed By: Ric Dickinson, Geni Curator	/people/Ric-Dickinson-Geni-Curator/6000000003703300491?through=6000000006727770832	Immediate Family: Daughter of Count Georg Albrecht II. von Erbach-Fürstenau and Anna Dorothea Christine von Erbach-Fürstenau Sister of Georg Wilhelm von Erbach-Erbach, Graf; Georg August, Graf von Erbach Schönberg; Philipp Karl, Graf von Erbach-Fürstenau; Christian Karl von Erbach, Graf and 8 others; Dorothea Elisabeth Css Of Erbach; Friedrich Ct Of Erbach; Henriette Juliane Css Of Erbach; Karl Wilhelm Ct Of Erbach; Philipp Friedrich Ct Of Erbach; Son Ct Of Erbach; Friederike Albertine Css Of Hohenlohe-Kirchberg and Graf Karl Wilhelm von Erbach-Fürstenau« less	# | #	Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000005598924361?return_path=%2Fpeople%2FChristine-von-Erbach-Gr%25C3%25A4fin%2F6000000005598924361%3Fthrough%3D6000000006727770832 | /family-tree/index/6000000005598924361 | /list?focus_id=6000000005598924361
