focus_id	geni_id	page	chk_text	chk_hrefs	photo_text	photo_hrefs	name_text	name_hrefs	relationship_text	relationship_hrefs	managed_by_text	managed_by_hrefs	immediate_family_text	immediate_family_hrefs	actions_text	actions_hrefs
6000000006795737475	6000000006621305012	1				/people/Andrzej-Leszczy%C5%84ski/6000000006621305012?through=6000000006795737475	Name: Andrzej Leszczyński (1606 - 1651)	/people/Andrzej-Leszczy%C5%84ski/6000000006621305012?through=6000000006795737475	Relationship: Anna's son		Managed By: Andrzej Hennel	/people/Andrzej-Hennel/4024551478400120999?through=6000000006795737475	Immediate Family: Son of Rafał II Leszczyński h. Wieniawa and Anna Leszczyńska Husband of Anna Katarzyna Leszczyńska; Kristina Kalinowski and Katarzyna Leszczyńska, Sieniuta Father of Samuel Leszczyński Brother of Rafał Leszczyński; Bogusław Leszczyński; Władysław Leszczyński h. Wieniawa, Wieniawa and Teodora Gorajska		Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000006621305012?return_path=%2Fpeople%2FAndrzej-Leszczy%25C5%2584ski%2F6000000006621305012%3Fthrough%3D6000000006795737475 | /family-tree/index/6000000006621305012 | /list?focus_id=6000000006621305012
6000000006795737475	6000000006795798783	1				/people/Rafa%C5%82-Leszczy%C5%84ski/6000000006795798783?through=6000000006795737475	Name: Rafał Leszczyński (1607 - 1644)	/people/Rafa%C5%82-Leszczy%C5%84ski/6000000006795798783?through=6000000006795737475	Relationship: Anna's son		Managed By: Andrzej Hennel	/people/Andrzej-Hennel/4024551478400120999?through=6000000006795737475	Immediate Family: Son of Rafał II Leszczyński h. Wieniawa and Anna Leszczyńska Husband of Kotryna Leščinskienė and Anna Leszczyńska Father of Zbigniew Leszczyński h. Wieniawa and Teofila - Taida Leszczyńska h. Wieniawa Brother of Andrzej Leszczyński; Bogusław Leszczyński; Władysław Leszczyński h. Wieniawa, Wieniawa and Teodora Gorajska		Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000006795798783?return_path=%2Fpeople%2FRafa%25C5%2582-Leszczy%25C5%2584ski%2F6000000006795798783%3Fthrough%3D6000000006795737475 | /family-tree/index/6000000006795798783 | /list?focus_id=6000000006795798783
6000000006795737475	6000000004169206461	1				/people/Bogus%C5%82aw-Leszczy%C5%84ski/6000000004169206461?through=6000000006795737475	Name: Bogusław Leszczyński (c.1612 - 1659)	/people/Bogus%C5%82aw-Leszczy%C5%84ski/6000000004169206461?through=6000000006795737475	Relationship: Anna's son		Managed By: Andrzej Hennel	/people/Andrzej-Hennel/4024551478400120999?through=6000000006795737475	Immediate Family: Son of Rafał II Leszczyński h. Wieniawa and Anna Leszczyńska Husband of Anna von Dönhoff and dss Joanna Catherine Leszczynska Father of Graf Rafał Andrzej Leszczyński; Boguslavas Leščinskis h. Veniava; Jonas Preslavas Leščinskis h. Veniava and Aleksandra Cecylia Leszczyńska Brother of Andrzej Leszczyński; Rafał Leszczyński; Władysław Leszczyński h. Wieniawa, Wieniawa and Teodora Gorajska		Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000004169206461?return_path=%2Fpeople%2FBogus%25C5%2582aw-Leszczy%25C5%2584ski%2F6000000004169206461%3Fthrough%3D6000000006795737475 | /family-tree/index/6000000004169206461 | /list?focus_id=6000000004169206461
6000000006795737475	6000000037426973002	1				/people/W%C5%82adys%C5%82aw-Leszczy%C5%84ski-h-Wieniawa-Wieniawa/6000000037426973002?through=6000000006795737475	Name: Władysław Leszczyński h. Wieniawa, Wieniawa (1616 - bef.1656)	/people/W%C5%82adys%C5%82aw-Leszczy%C5%84ski-h-Wieniawa-Wieniawa/6000000037426973002?through=6000000006795737475	Relationship: Anna's son		Managed By: Algirdas Tamulis	/people/Algirdas-Tamulis/6000000008316463948?through=6000000006795737475	Immediate Family: Son of Rafał II Leszczyński h. Wieniawa and Anna Leszczyńska Husband of Świętosława Leszczyńska h. Wieniawa and Katarzyna Leszczyńska h. Wieniawa, h.wł. Father of Andrzej Leszczyński h. Wieniawa and Anna Konstancja Leszczyńska h.Wieniawa Brother of Andrzej Leszczyński; Rafał Leszczyński; Bogusław Leszczyński and Teodora Gorajska		Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000037426973002?return_path=%2Fpeople%2FW%25C5%2582adys%25C5%2582aw-Leszczy%25C5%2584ski-h-Wieniawa-Wieniawa%2F6000000037426973002%3Fthrough%3D6000000006795737475 | /family-tree/index/6000000037426973002 | /list?focus_id=6000000037426973002
6000000006795737475	6000000019045858137	1				/people/Teodora-Gorajska/6000000019045858137?through=6000000006795737475	Name: Teodora Gorajska	/people/Teodora-Gorajska/6000000019045858137?through=6000000006795737475	Relationship: Anna's daughter		Managed By: K. Wodyński (on hiatus)	/people/K-Wody%C5%84ski-on-hiatus/6000000000617824614?through=6000000006795737475	Immediate Family: Daughter of Rafał II Leszczyński h. Wieniawa and Anna Leszczyńska Wife of Zbigniew Gorajski h. Korczak Mother of Zofia Potocka; Bogumiła Barbara Butler; Teodor Gorajski h. Korczak; Rafał Gorajski h. Korczak and 3 others; Adam Gorajski h. Korczak; Elżbieta Gorajska h. Korczak and Teofila Grothus« less Sister of Andrzej Leszczyński; Rafał Leszczyński; Bogusław Leszczyński and Władysław Leszczyński h. Wieniawa, Wieniawa	# | #	Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000019045858137?return_path=%2Fpeople%2FTeodora-Gorajska%2F6000000019045858137%3Fthrough%3D6000000006795737475 | /family-tree/index/6000000019045858137 | /list?focus_id=6000000019045858137
6000000006795737475	6000000006622176005	1				/people/Samuel-Leszczy%C5%84ski/6000000006622176005?through=6000000006795737475	Name: Samuel Leszczyński (1637 - 1676) "Samuelis"	/people/Samuel-Leszczy%C5%84ski/6000000006622176005?through=6000000006795737475	Relationship: Anna's grandson		Managed By: Andrzej Hennel	/people/Andrzej-Hennel/4024551478400120999?through=6000000006795737475	Immediate Family: Son of Andrzej Leszczyński and Anna Katarzyna Leszczyńska Husband of Konstancja Leszczyńska		Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000006622176005?return_path=%2Fpeople%2FSamuel-Leszczy%25C5%2584ski%2F6000000006622176005%3Fthrough%3D6000000006795737475 | /family-tree/index/6000000006622176005 | /list?focus_id=6000000006622176005
6000000006795737475	6000000150499417822	1				/people/Zbigniew-Leszczy%C5%84ski-h-Wieniawa/6000000150499417822?through=6000000006795737475	Name: Zbigniew Leszczyński h. Wieniawa	/people/Zbigniew-Leszczy%C5%84ski-h-Wieniawa/6000000150499417822?through=6000000006795737475	Relationship: Anna's grandson		Managed By: Marek (AB RhD-) Szypryt [Y-DNA: N1c1a1a1a]	/people/Marek-AB-RhD-Szypryt-Y-DNA-N1c1a1a1a/6000000008743891522?through=6000000006795737475	Immediate Family: Son of Rafał Leszczyński and Anna Leszczyńska Brother of Teofila - Taida Leszczyńska h. Wieniawa		Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000150499417822?return_path=%2Fpeople%2FZbigniew-Leszczy%25C5%2584ski-h-Wieniawa%2F6000000150499417822%3Fthrough%3D6000000006795737475 | /family-tree/index/6000000150499417822 | /list?focus_id=6000000150499417822
6000000006795737475	6000000150499731821	1				/people/Teofila-Taida-Leszczy%C5%84ska-h-Wieniawa/6000000150499731821?through=6000000006795737475	Name: Teofila - Taida Leszczyńska h. Wieniawa	/people/Teofila-Taida-Leszczy%C5%84ska-h-Wieniawa/6000000150499731821?through=6000000006795737475	Relationship: Anna's granddaughter		Managed By: Marek (AB RhD-) Szypryt [Y-DNA: N1c1a1a1a]	/people/Marek-AB-RhD-Szypryt-Y-DNA-N1c1a1a1a/6000000008743891522?through=6000000006795737475	Immediate Family: Daughter of Rafał Leszczyński and Anna Leszczyńska Wife of Krzysztof Parys Drohojowski Sister of Zbigniew Leszczyński h. Wieniawa		Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000150499731821?return_path=%2Fpeople%2FTeofila-Taida-Leszczy%25C5%2584ska-h-Wieniawa%2F6000000150499731821%3Fthrough%3D6000000006795737475 | /family-tree/index/6000000150499731821 | /list?focus_id=6000000150499731821
6000000006795737475	6000000002855538158	1				/people/Graf-Rafa%C5%82-Leszczy%C5%84ski/6000000002855538158?through=6000000006795737475	Name: Graf Rafał Andrzej Leszczyński (1650 - 1703)	/people/Graf-Rafa%C5%82-Leszczy%C5%84ski/6000000002855538158?through=6000000006795737475	Relationship: Anna's grandson		Managed By: Andrzej Hennel	/people/Andrzej-Hennel/4024551478400120999?through=6000000006795737475	Immediate Family: Son of Bogusław Leszczyński and Anna von Dönhoff Husband of Księżna Anna Katarzyna Leszczyńska Father of King of Poland Stanisław (I) Leszczyński Brother of Boguslavas Leščinskis h. Veniava; Jonas Preslavas Leščinskis h. Veniava and Aleksandra Cecylia Leszczyńska		Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000002855538158?return_path=%2Fpeople%2FGraf-Rafa%25C5%2582-Leszczy%25C5%2584ski%2F6000000002855538158%3Fthrough%3D6000000006795737475 | /family-tree/index/6000000002855538158 | /list?focus_id=6000000002855538158
6000000006795737475	6000000043764335861	1				/people/Boguslavas-Le%C5%A1%C4%8Dinskis-h-Veniava/6000000043764335861?through=6000000006795737475	Name: Boguslavas Leščinskis h. Veniava (c.1645 - 1691)	/people/Boguslavas-Le%C5%A1%C4%8Dinskis-h-Veniava/6000000043764335861?through=6000000006795737475	Relationship: Anna's grandson		Managed By: Algirdas Tamulis	/people/Algirdas-Tamulis/6000000008316463948?through=6000000006795737475	Immediate Family: Son of Bogusław Leszczyński and Anna von Dönhoff Brother of Graf Rafał Andrzej Leszczyński; Jonas Preslavas Leščinskis h. Veniava and Aleksandra Cecylia Leszczyńska		Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000043764335861?return_path=%2Fpeople%2FBoguslavas-Le%25C5%25A1%25C4%258Dinskis-h-Veniava%2F6000000043764335861%3Fthrough%3D6000000006795737475 | /family-tree/index/6000000043764335861 | /list?focus_id=6000000043764335861
