focus_id	geni_id	page	chk_text	chk_hrefs	photo_text	photo_hrefs	name_text	name_hrefs	relationship_text	relationship_hrefs	managed_by_text	managed_by_hrefs	immediate_family_text	immediate_family_hrefs	actions_text	actions_hrefs
6000000002188520859	6000000002188520737	1				/people/Sir-Henry-Vane-2nd-Earl-of-Darlington/6000000002188520737?through=6000000002188520859	Name: Sir Henry Vane, 2nd Earl of Darlington MP (1726 - 1792) "Viscount Barnard"	/people/Sir-Henry-Vane-2nd-Earl-of-Darlington/6000000002188520737?through=6000000002188520859	Relationship: Grace's son		Managed By: Angus Wood-Salomon	/people/Angus-Wood-Salomon/4916839043630024699?through=6000000002188520859	Immediate Family: Son of Henry Vane, 1st Earl of Darlington and Lady Grace, Countess of Darlington Husband of Margaret Lowther Father of Grace Vane; Lady Margaret Cooper; Elizabeth Vane and William Henry Vane, 1st Duke of Cleveland Brother of Lady Anne Monson / Hall, of Darlington; Hon. Frederick Vane; Lady Mary Carr (Vane), of Darlington; Lady Ruby Vane of Darlington and 3 others; Henrietta Harriet Darlington; Elijah Elisha Vane and Charles Vane« less	# | #	Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000002188520737?return_path=%2Fpeople%2FSir-Henry-Vane-2nd-Earl-of-Darlington%2F6000000002188520737%3Fthrough%3D6000000002188520859 | /family-tree/index/6000000002188520737 | /list?focus_id=6000000002188520737
6000000002188520859	6000000014255074101	1				/people/Lady-Anne-Monson-Hall-of-Darlington/6000000014255074101?through=6000000002188520859	Name: Lady Anne Monson / Hall, of Darlington (1726 - 1776)	/people/Lady-Anne-Monson-Hall-of-Darlington/6000000014255074101?through=6000000002188520859	Relationship: Grace's daughter		Managed By: Peter Breed Critical care worker	/people/Peter-Breed-Critical-care-worker/6000000003561456302?through=6000000002188520859	Immediate Family: Daughter of Henry Vane, 1st Earl of Darlington and Lady Grace, Countess of Darlington Wife of George Monson, Brig. Gen., Hon. Ex-wife of Hon. Charles Hope-Weir, Jr., of Craigie Hall Mother of Charles Hope, III and Henry Hope, Brigadier General Sister of Sir Henry Vane, 2nd Earl of Darlington; Hon. Frederick Vane; Lady Mary Carr (Vane), of Darlington; Lady Ruby Vane of Darlington and 3 others; Henrietta Harriet Darlington; Elijah Elisha Vane and Charles Vane« less	# | #	Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000014255074101?return_path=%2Fpeople%2FLady-Anne-Monson-Hall-of-Darlington%2F6000000014255074101%3Fthrough%3D6000000002188520859 | /family-tree/index/6000000014255074101 | /list?focus_id=6000000014255074101
6000000002188520859	6000000002188520886	1				/people/Hon-Frederick-Vane/6000000002188520886?through=6000000002188520859	Name: Hon. Frederick Vane (1732 - 1801)	/people/Hon-Frederick-Vane/6000000002188520886?through=6000000002188520859	Relationship: Grace's son		Managed By: Douglas John Nimmo	/people/Douglas-Nimmo/6000000002187515119?through=6000000002188520859	Immediate Family: Son of Henry Vane, 1st Earl of Darlington and Lady Grace, Countess of Darlington Husband of Henrietta Vane Brother of Sir Henry Vane, 2nd Earl of Darlington; Lady Anne Monson / Hall, of Darlington; Lady Mary Carr (Vane), of Darlington; Lady Ruby Vane of Darlington and 3 others; Henrietta Harriet Darlington; Elijah Elisha Vane and Charles Vane« less	# | #	Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000002188520886?return_path=%2Fpeople%2FHon-Frederick-Vane%2F6000000002188520886%3Fthrough%3D6000000002188520859 | /family-tree/index/6000000002188520886 | /list?focus_id=6000000002188520886
6000000002188520859	6000000002188520892	1				/people/Lady-Mary-Carr-Vane-of-Darlington/6000000002188520892?through=6000000002188520859	Name: Lady Mary Carr (Vane), of Darlington (1734 - 1781)	/people/Lady-Mary-Carr-Vane-of-Darlington/6000000002188520892?through=6000000002188520859	Relationship: Grace's daughter		Managed By: Douglas John Nimmo	/people/Douglas-Nimmo/6000000002187515119?through=6000000002188520859	Immediate Family: Daughter of Henry Vane, 1st Earl of Darlington and Lady Grace, Countess of Darlington Wife of Sir? Ralph Carr, of Cocken Mother of Lady Ellen Mary Pye Sister of Sir Henry Vane, 2nd Earl of Darlington; Lady Anne Monson / Hall, of Darlington; Hon. Frederick Vane; Lady Ruby Vane of Darlington and 3 others; Henrietta Harriet Darlington; Elijah Elisha Vane and Charles Vane« less	# | #	Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000002188520892?return_path=%2Fpeople%2FLady-Mary-Carr-Vane-of-Darlington%2F6000000002188520892%3Fthrough%3D6000000002188520859 | /family-tree/index/6000000002188520892 | /list?focus_id=6000000002188520892
6000000002188520859	6000000035206444931	1				/people/Lady-Darlington/6000000035206444931?through=6000000002188520859	Name: Lady Ruby Vane of Darlington (1736 - 1769)	/people/Lady-Darlington/6000000035206444931?through=6000000002188520859	Relationship: Grace's daughter		Managed By: Jules Price	/people/Jules-Price/6000000032870233056?through=6000000002188520859	Immediate Family: Daughter of Henry Vane, 1st Earl of Darlington and Lady Grace, Countess of Darlington Sister of Sir Henry Vane, 2nd Earl of Darlington; Lady Anne Monson / Hall, of Darlington; Hon. Frederick Vane; Lady Mary Carr (Vane), of Darlington and 3 others; Henrietta Harriet Darlington; Elijah Elisha Vane and Charles Vane« less	# | #	Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000035206444931?return_path=%2Fpeople%2FLady-Darlington%2F6000000035206444931%3Fthrough%3D6000000002188520859 | /family-tree/index/6000000035206444931 | /list?focus_id=6000000035206444931
6000000002188520859	6000000035204530714	1				/people/Henrietta-Darlington/6000000035204530714?through=6000000002188520859	Name: Henrietta Harriet Darlington (1738 - 1758)	/people/Henrietta-Darlington/6000000035204530714?through=6000000002188520859	Relationship: Grace's daughter		Managed By: Jules Price	/people/Jules-Price/6000000032870233056?through=6000000002188520859	Immediate Family: Daughter of Henry Vane, 1st Earl of Darlington and Lady Grace, Countess of Darlington Sister of Sir Henry Vane, 2nd Earl of Darlington; Lady Anne Monson / Hall, of Darlington; Hon. Frederick Vane; Lady Mary Carr (Vane), of Darlington and 3 others; Lady Ruby Vane of Darlington; Elijah Elisha Vane and Charles Vane« less	# | #	Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000035204530714?return_path=%2Fpeople%2FHenrietta-Darlington%2F6000000035204530714%3Fthrough%3D6000000002188520859 | /family-tree/index/6000000035204530714 | /list?focus_id=6000000035204530714
6000000002188520859	6000000035206783842	1				/people/Elijah-Vane/6000000035206783842?through=6000000002188520859	Name: Elijah Elisha Vane (1740 - 1764)	/people/Elijah-Vane/6000000035206783842?through=6000000002188520859	Relationship: Grace's son		Managed By: Jules Price	/people/Jules-Price/6000000032870233056?through=6000000002188520859	Immediate Family: Son of Henry Vane, 1st Earl of Darlington and Lady Grace, Countess of Darlington Brother of Sir Henry Vane, 2nd Earl of Darlington; Lady Anne Monson / Hall, of Darlington; Hon. Frederick Vane; Lady Mary Carr (Vane), of Darlington and 3 others; Lady Ruby Vane of Darlington; Henrietta Harriet Darlington and Charles Vane« less	# | #	Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000035206783842?return_path=%2Fpeople%2FElijah-Vane%2F6000000035206783842%3Fthrough%3D6000000002188520859 | /family-tree/index/6000000035206783842 | /list?focus_id=6000000035206783842
6000000002188520859	6000000035206773823	1				/people/Charles-Vane/6000000035206773823?through=6000000002188520859	Name: Charles Vane	/people/Charles-Vane/6000000035206773823?through=6000000002188520859	Relationship: Grace's son		Managed By: Jules Price	/people/Jules-Price/6000000032870233056?through=6000000002188520859	Immediate Family: Son of Henry Vane, 1st Earl of Darlington and Lady Grace, Countess of Darlington Brother of Sir Henry Vane, 2nd Earl of Darlington; Lady Anne Monson / Hall, of Darlington; Hon. Frederick Vane; Lady Mary Carr (Vane), of Darlington and 3 others; Lady Ruby Vane of Darlington; Henrietta Harriet Darlington and Elijah Elisha Vane« less	# | #	Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000035206773823?return_path=%2Fpeople%2FCharles-Vane%2F6000000035206773823%3Fthrough%3D6000000002188520859 | /family-tree/index/6000000035206773823 | /list?focus_id=6000000035206773823
6000000002188520859	6000000034937165492	1				/people/Grace-Vane/6000000034937165492?through=6000000002188520859	Name: Grace Vane (1757 - 1757)	/people/Grace-Vane/6000000034937165492?through=6000000002188520859	Relationship: Grace's granddaughter		Managed By: Jules Price	/people/Jules-Price/6000000032870233056?through=6000000002188520859	Immediate Family: Daughter of Sir Henry Vane, 2nd Earl of Darlington and Margaret Lowther Sister of Lady Margaret Cooper; Elizabeth Vane and William Henry Vane, 1st Duke of Cleveland		Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000034937165492?return_path=%2Fpeople%2FGrace-Vane%2F6000000034937165492%3Fthrough%3D6000000002188520859 | /family-tree/index/6000000034937165492 | /list?focus_id=6000000034937165492
6000000002188520859	6000000033798826157	1				/people/Lady-Margaret-Cooper/6000000033798826157?through=6000000002188520859	Name: Lady Margaret Cooper (1758 - 1794)	/people/Lady-Margaret-Cooper/6000000033798826157?through=6000000002188520859	Relationship: Grace's granddaughter		Managed By: Jules Price	/people/Jules-Price/6000000032870233056?through=6000000002188520859	Immediate Family: Daughter of Sir Henry Vane, 2nd Earl of Darlington and Margaret Lowther Wife of Thomas Cooper and Sir Henry Vane Mother of Dorothy Cooper; Richard Cooper; Charles C Cooper; Ann Cooper and 1 other; and William Cooper« less Sister of Grace Vane; Elizabeth Vane and William Henry Vane, 1st Duke of Cleveland	# | #	Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000033798826157?return_path=%2Fpeople%2FLady-Margaret-Cooper%2F6000000033798826157%3Fthrough%3D6000000002188520859 | /family-tree/index/6000000033798826157 | /list?focus_id=6000000033798826157
