focus_id	geni_id	page	chk_text	chk_hrefs	photo_text	photo_hrefs	name_text	name_hrefs	relationship_text	relationship_hrefs	managed_by_text	managed_by_hrefs	immediate_family_text	immediate_family_hrefs	actions_text	actions_hrefs
6000000006727770987	6000000009960028947	1				/people/Margareta-zur-Lippe-Brake/6000000009960028947?through=6000000006727770987	Name: Margareta zur Lippe-Brake (1606 - 1661)	/people/Margareta-zur-Lippe-Brake/6000000009960028947?through=6000000006727770987	Relationship: Amalie's daughter		Managed By: Martin von Boeckmann	/people/Martin-von-Boeckmann/6000000005583681436?through=6000000006727770987	Immediate Family: Daughter of George "the Old" of Nassau-Beilstein, Count of Nassau-Dillenburg and Amalie Amalie von Sayn-Wittgenstein, Countess of Nassau-Dillenburg Wife of Count Otto zur Lippe, Graf zur Lippe-Brake Mother of Kasimir Graf Zur Lippe-Brake; Ernst zur Lippe-Brake, Graf; Amalie Zur Lippe-Brake, Gräfin zu Lippe-Detmold; Juliane Zur Lippe-Brake, Gräfin and 8 others; Sabine Zur Lippe-Brake, Gräfin; Dorothea zur Lippe-Brake, Gräfin von Kunowitz-Ostra; Wilhelm zur Lippe-Brake, Graf; Moritz zur Lippe-Brake, Graf; Friedrich zur Lippe-Brake, Graf; Otillie zur Lippe-Brake, Reichsgräfin zu Löwensteim-Wertheim; Georg of Lippe-Brake, Count and August zu Lippe-Brake« less Half sister of Maria Anna Juliana von Nassau-Dillenburg; Luise von Nassau-Dillenburg; Prinz Ludwig Heinrich von Nassau Dillenburg, Graf, Prinz; Amalia von Nassau-Dillenburg and 4 others; Anna Elisabeth von Nassau-Dillenburg, Solo; Moritz Ludwig von Nassau-Dillenburg; Albrecht von Nassau- DIllenburg and Erika von Nassau-Dillenburg, Solo« less	# | # | # | #	Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000009960028947?return_path=%2Fpeople%2FMargareta-zur-Lippe-Brake%2F6000000009960028947%3Fthrough%3D6000000006727770987 | /family-tree/index/6000000009960028947 | /list?focus_id=6000000009960028947
6000000006727770987	6000000056741095981	1				/people/Kasimir-Graf-Zur-Lippe-Brake/6000000056741095981?through=6000000006727770987	Name: Kasimir Graf Zur Lippe-Brake (1627 - 1700)	/people/Kasimir-Graf-Zur-Lippe-Brake/6000000056741095981?through=6000000006727770987	Relationship: Amalie's grandson		Managed By: John Steger	/people/John-Steger/6000000039120561723?through=6000000006727770987	Immediate Family: Son of Count Otto zur Lippe, Graf zur Lippe-Brake and Margareta zur Lippe-Brake Husband of Countess Anna Amalia Amalie von Sayn-Wittgenstein, Gräfin Zu Lippe-Brake Father of Rudolph zur Zur Lippe-Brake; Hedwig Gräfin zur Lippe-Brake; Christiane Marie Bentheim-Tecklenburg; Otto Lippe-Brake and 3 others; Ferinand Lippe-Brake; Ernestine Lippe-Brake and Luise Lippe-Brake« less Brother of Ernst zur Lippe-Brake, Graf; Amalie Zur Lippe-Brake, Gräfin zu Lippe-Detmold; Juliane Zur Lippe-Brake, Gräfin; Sabine Zur Lippe-Brake, Gräfin and 7 others; Dorothea zur Lippe-Brake, Gräfin von Kunowitz-Ostra; Wilhelm zur Lippe-Brake, Graf; Moritz zur Lippe-Brake, Graf; Friedrich zur Lippe-Brake, Graf; Otillie zur Lippe-Brake, Reichsgräfin zu Löwensteim-Wertheim; Georg of Lippe-Brake, Count and August zu Lippe-Brake« less	# | # | # | #	Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000056741095981?return_path=%2Fpeople%2FKasimir-Graf-Zur-Lippe-Brake%2F6000000056741095981%3Fthrough%3D6000000006727770987 | /family-tree/index/6000000056741095981 | /list?focus_id=6000000056741095981
6000000006727770987	6000000052454651931	1				/people/Ernst-zur-Lippe-Brake-Graf/6000000052454651931?through=6000000006727770987	Name: Ernst zur Lippe-Brake, Graf (1628 - 1628)	/people/Ernst-zur-Lippe-Brake-Graf/6000000052454651931?through=6000000006727770987	Relationship: Amalie's grandson		Managed By: Günther Kipp	/people/G%C3%BCnther-Kipp/5277343680110074074?through=6000000006727770987	Immediate Family: Son of Count Otto zur Lippe, Graf zur Lippe-Brake and Margareta zur Lippe-Brake Brother of Kasimir Graf Zur Lippe-Brake; Amalie Zur Lippe-Brake, Gräfin zu Lippe-Detmold; Juliane Zur Lippe-Brake, Gräfin; Sabine Zur Lippe-Brake, Gräfin and 7 others; Dorothea zur Lippe-Brake, Gräfin von Kunowitz-Ostra; Wilhelm zur Lippe-Brake, Graf; Moritz zur Lippe-Brake, Graf; Friedrich zur Lippe-Brake, Graf; Otillie zur Lippe-Brake, Reichsgräfin zu Löwensteim-Wertheim; Georg of Lippe-Brake, Count and August zu Lippe-Brake« less	# | #	Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000052454651931?return_path=%2Fpeople%2FErnst-zur-Lippe-Brake-Graf%2F6000000052454651931%3Fthrough%3D6000000006727770987 | /family-tree/index/6000000052454651931 | /list?focus_id=6000000052454651931
6000000006727770987	6000000052455495841	1				/people/Amalie-Zur-Lippe-Brake-Gr%C3%A4fin-zu-Lippe-Detmold/6000000052455495841?through=6000000006727770987	Name: Amalie Zur Lippe-Brake, Gräfin zu Lippe-Detmold (1629 - 1676)	/people/Amalie-Zur-Lippe-Brake-Gr%C3%A4fin-zu-Lippe-Detmold/6000000052455495841?through=6000000006727770987	Relationship: Amalie's granddaughter		Managed By: Günther Kipp	/people/G%C3%BCnther-Kipp/5277343680110074074?through=6000000006727770987	Immediate Family: Daughter of Count Otto zur Lippe, Graf zur Lippe-Brake and Margareta zur Lippe-Brake Wife of Hermann Adolf Adolf zur Lippe-Detmold, Graf Sister of Kasimir Graf Zur Lippe-Brake; Ernst zur Lippe-Brake, Graf; Juliane Zur Lippe-Brake, Gräfin; Sabine Zur Lippe-Brake, Gräfin and 7 others; Dorothea zur Lippe-Brake, Gräfin von Kunowitz-Ostra; Wilhelm zur Lippe-Brake, Graf; Moritz zur Lippe-Brake, Graf; Friedrich zur Lippe-Brake, Graf; Otillie zur Lippe-Brake, Reichsgräfin zu Löwensteim-Wertheim; Georg of Lippe-Brake, Count and August zu Lippe-Brake« less	# | #	Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000052455495841?return_path=%2Fpeople%2FAmalie-Zur-Lippe-Brake-Gr%25C3%25A4fin-zu-Lippe-Detmold%2F6000000052455495841%3Fthrough%3D6000000006727770987 | /family-tree/index/6000000052455495841 | /list?focus_id=6000000052455495841
6000000006727770987	6000000052455516827	1				/people/Juliane-Zur-Lippe-Brake-Gr%C3%A4fin/6000000052455516827?through=6000000006727770987	Name: Juliane Zur Lippe-Brake, Gräfin (1630 - 1631)	/people/Juliane-Zur-Lippe-Brake-Gr%C3%A4fin/6000000052455516827?through=6000000006727770987	Relationship: Amalie's granddaughter		Managed By: Günther Kipp	/people/G%C3%BCnther-Kipp/5277343680110074074?through=6000000006727770987	Immediate Family: Daughter of Count Otto zur Lippe, Graf zur Lippe-Brake and Margareta zur Lippe-Brake Sister of Kasimir Graf Zur Lippe-Brake; Ernst zur Lippe-Brake, Graf; Amalie Zur Lippe-Brake, Gräfin zu Lippe-Detmold; Sabine Zur Lippe-Brake, Gräfin and 7 others; Dorothea zur Lippe-Brake, Gräfin von Kunowitz-Ostra; Wilhelm zur Lippe-Brake, Graf; Moritz zur Lippe-Brake, Graf; Friedrich zur Lippe-Brake, Graf; Otillie zur Lippe-Brake, Reichsgräfin zu Löwensteim-Wertheim; Georg of Lippe-Brake, Count and August zu Lippe-Brake« less	# | #	Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000052455516827?return_path=%2Fpeople%2FJuliane-Zur-Lippe-Brake-Gr%25C3%25A4fin%2F6000000052455516827%3Fthrough%3D6000000006727770987 | /family-tree/index/6000000052455516827 | /list?focus_id=6000000052455516827
6000000006727770987	6000000052455545833	1				/people/Sabine-Zur-Lippe-Brake-Gr%C3%A4fin/6000000052455545833?through=6000000006727770987	Name: Sabine Zur Lippe-Brake, Gräfin (1631 - 1684)	/people/Sabine-Zur-Lippe-Brake-Gr%C3%A4fin/6000000052455545833?through=6000000006727770987	Relationship: Amalie's granddaughter		Managed By: Günther Kipp	/people/G%C3%BCnther-Kipp/5277343680110074074?through=6000000006727770987	Immediate Family: Daughter of Count Otto zur Lippe, Graf zur Lippe-Brake and Margareta zur Lippe-Brake Sister of Kasimir Graf Zur Lippe-Brake; Ernst zur Lippe-Brake, Graf; Amalie Zur Lippe-Brake, Gräfin zu Lippe-Detmold; Juliane Zur Lippe-Brake, Gräfin and 7 others; Dorothea zur Lippe-Brake, Gräfin von Kunowitz-Ostra; Wilhelm zur Lippe-Brake, Graf; Moritz zur Lippe-Brake, Graf; Friedrich zur Lippe-Brake, Graf; Otillie zur Lippe-Brake, Reichsgräfin zu Löwensteim-Wertheim; Georg of Lippe-Brake, Count and August zu Lippe-Brake« less	# | #	Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000052455545833?return_path=%2Fpeople%2FSabine-Zur-Lippe-Brake-Gr%25C3%25A4fin%2F6000000052455545833%3Fthrough%3D6000000006727770987 | /family-tree/index/6000000052455545833 | /list?focus_id=6000000052455545833
6000000006727770987	6000000021674720095	1				/people/Dorothea-zur-Lippe-Brake-Gr%C3%A4fin-von-Kunowitz-Ostra/6000000021674720095?through=6000000006727770987	Name: Dorothea zur Lippe-Brake, Gräfin von Kunowitz-Ostra (1633 - 1706)	/people/Dorothea-zur-Lippe-Brake-Gr%C3%A4fin-von-Kunowitz-Ostra/6000000021674720095?through=6000000006727770987	Relationship: Amalie's granddaughter		Managed By: Carl Gustav Verbraeken	/people/Carl-Verbraeken/6000000006503882001?through=6000000006727770987	Immediate Family: Daughter of Count Otto zur Lippe, Graf zur Lippe-Brake and Margareta zur Lippe-Brake Wife of Graf Johann Dietrich von Kunowitz-Ostra Mother of Freifrau, Grafin Hedwig Sophia von Dornberg; Juliane Luise zur Lippe-Biesterfeld; Dorota Eliška von Kunowitz-Ostra; Karel von Kunowitz-Ostra and 2 others; Maria Filippina von Kunowitz-Ostra and Charlotte-Amélie von Kunowitz-Ostra« less Sister of Kasimir Graf Zur Lippe-Brake; Ernst zur Lippe-Brake, Graf; Amalie Zur Lippe-Brake, Gräfin zu Lippe-Detmold; Juliane Zur Lippe-Brake, Gräfin and 7 others; Sabine Zur Lippe-Brake, Gräfin; Wilhelm zur Lippe-Brake, Graf; Moritz zur Lippe-Brake, Graf; Friedrich zur Lippe-Brake, Graf; Otillie zur Lippe-Brake, Reichsgräfin zu Löwensteim-Wertheim; Georg of Lippe-Brake, Count and August zu Lippe-Brake« less	# | # | # | #	Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000021674720095?return_path=%2Fpeople%2FDorothea-zur-Lippe-Brake-Gr%25C3%25A4fin-von-Kunowitz-Ostra%2F6000000021674720095%3Fthrough%3D6000000006727770987 | /family-tree/index/6000000021674720095 | /list?focus_id=6000000021674720095
6000000006727770987	6000000052454841860	1				/people/Wilhelm-zur-Lippe-Brake-Graf/6000000052454841860?through=6000000006727770987	Name: Wilhelm zur Lippe-Brake, Graf (1634 - 1690)	/people/Wilhelm-zur-Lippe-Brake-Graf/6000000052454841860?through=6000000006727770987	Relationship: Amalie's grandson		Managed By: Günther Kipp	/people/G%C3%BCnther-Kipp/5277343680110074074?through=6000000006727770987	Immediate Family: Son of Count Otto zur Lippe, Graf zur Lippe-Brake and Margareta zur Lippe-Brake Husband of Margarethe Von Bentheim-Tecklenburg, Gräfin zur Lippe-Brake Father of N.N. Zur Lippe-Brake; Charlotte Mauricie Karoline Zur Lippe-Brake and Johanna Maria Bernhardine Stael Von Holstein Brother of Kasimir Graf Zur Lippe-Brake; Ernst zur Lippe-Brake, Graf; Amalie Zur Lippe-Brake, Gräfin zu Lippe-Detmold; Juliane Zur Lippe-Brake, Gräfin and 7 others; Sabine Zur Lippe-Brake, Gräfin; Dorothea zur Lippe-Brake, Gräfin von Kunowitz-Ostra; Moritz zur Lippe-Brake, Graf; Friedrich zur Lippe-Brake, Graf; Otillie zur Lippe-Brake, Reichsgräfin zu Löwensteim-Wertheim; Georg of Lippe-Brake, Count and August zu Lippe-Brake« less	# | #	Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000052454841860?return_path=%2Fpeople%2FWilhelm-zur-Lippe-Brake-Graf%2F6000000052454841860%3Fthrough%3D6000000006727770987 | /family-tree/index/6000000052454841860 | /list?focus_id=6000000052454841860
6000000006727770987	6000000052455418841	1				/people/Moritz-zur-Lippe-Brake-Graf/6000000052455418841?through=6000000006727770987	Name: Moritz zur Lippe-Brake, Graf (1635 - 1666)	/people/Moritz-zur-Lippe-Brake-Graf/6000000052455418841?through=6000000006727770987	Relationship: Amalie's grandson		Managed By: Günther Kipp	/people/G%C3%BCnther-Kipp/5277343680110074074?through=6000000006727770987	Immediate Family: Son of Count Otto zur Lippe, Graf zur Lippe-Brake and Margareta zur Lippe-Brake Brother of Kasimir Graf Zur Lippe-Brake; Ernst zur Lippe-Brake, Graf; Amalie Zur Lippe-Brake, Gräfin zu Lippe-Detmold; Juliane Zur Lippe-Brake, Gräfin and 7 others; Sabine Zur Lippe-Brake, Gräfin; Dorothea zur Lippe-Brake, Gräfin von Kunowitz-Ostra; Wilhelm zur Lippe-Brake, Graf; Friedrich zur Lippe-Brake, Graf; Otillie zur Lippe-Brake, Reichsgräfin zu Löwensteim-Wertheim; Georg of Lippe-Brake, Count and August zu Lippe-Brake« less	# | #	Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000052455418841?return_path=%2Fpeople%2FMoritz-zur-Lippe-Brake-Graf%2F6000000052455418841%3Fthrough%3D6000000006727770987 | /family-tree/index/6000000052455418841 | /list?focus_id=6000000052455418841
6000000006727770987	6000000052454693898	1				/people/Friedrich-zur-Lippe-Brake-Graf/6000000052454693898?through=6000000006727770987	Name: Friedrich zur Lippe-Brake, Graf (1638 - 1684)	/people/Friedrich-zur-Lippe-Brake-Graf/6000000052454693898?through=6000000006727770987	Relationship: Amalie's grandson		Managed By: Günther Kipp	/people/G%C3%BCnther-Kipp/5277343680110074074?through=6000000006727770987	Immediate Family: Son of Count Otto zur Lippe, Graf zur Lippe-Brake and Margareta zur Lippe-Brake Husband of Sofie Luise von Schleswig-Holstein-Sonderburg-Beck, Gräfin zur Lippe-Brake Brother of Kasimir Graf Zur Lippe-Brake; Ernst zur Lippe-Brake, Graf; Amalie Zur Lippe-Brake, Gräfin zu Lippe-Detmold; Juliane Zur Lippe-Brake, Gräfin and 7 others; Sabine Zur Lippe-Brake, Gräfin; Dorothea zur Lippe-Brake, Gräfin von Kunowitz-Ostra; Wilhelm zur Lippe-Brake, Graf; Moritz zur Lippe-Brake, Graf; Otillie zur Lippe-Brake, Reichsgräfin zu Löwensteim-Wertheim; Georg of Lippe-Brake, Count and August zu Lippe-Brake« less	# | #	Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000052454693898?return_path=%2Fpeople%2FFriedrich-zur-Lippe-Brake-Graf%2F6000000052454693898%3Fthrough%3D6000000006727770987 | /family-tree/index/6000000052454693898 | /list?focus_id=6000000052454693898
