focus_id	geni_id	page	chk_text	chk_hrefs	photo_text	photo_hrefs	name_text	name_hrefs	relationship_text	relationship_hrefs	managed_by_text	managed_by_hrefs	immediate_family_text	immediate_family_hrefs	actions_text	actions_hrefs
6000000073366413884	6000000025718320830	1				/people/Franziska-Sturgkh/6000000025718320830?through=6000000073366413884	Name: Franziska Sturgkh (1610 - 1653)	/people/Franziska-Sturgkh/6000000025718320830?through=6000000073366413884	Relationship: Christoph's daughter		Managed By: Jadra (Geni Curator)	/people/Jadra-Geni-Curator/4072775?through=6000000073366413884	Immediate Family: Daughter of Christoph Stürgkh auf Plankenwart and Maria Sidonia Stürgkh auf Plankenwart Wife of Ferdinand von Offenheim and Hans Georg Adam von Steinpeiss Mother of Eleonora von Offenheim and Christina Maria von Pranckh Sister of Freiherr Johann Christoph von Stürgkh and Anna Elisabeth Freifrau von Teuffenbach, 1629		Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000025718320830?return_path=%2Fpeople%2FFranziska-Sturgkh%2F6000000025718320830%3Fthrough%3D6000000073366413884 | /family-tree/index/6000000025718320830 | /list?focus_id=6000000025718320830
6000000073366413884	6000000019732710462	1				/people/Freiherr-Johann-Christoph-von-St%C3%BCrgkh/6000000019732710462?through=6000000073366413884	Name: Freiherr Johann Christoph von Stürgkh (c.1620 - 1685)	/people/Freiherr-Johann-Christoph-von-St%C3%BCrgkh/6000000019732710462?through=6000000073366413884	Relationship: Christoph's son		Managed By: K. Wodyński (on hiatus)	/people/K-Wody%C5%84ski-on-hiatus/6000000000617824614?through=6000000073366413884	Immediate Family: Son of Christoph Stürgkh auf Plankenwart and Maria Sidonia Stürgkh auf Plankenwart Husband of Johanna Maximiliana Maria von Stürgkh Father of Maria Maximiliana von Waidmannsdorff; Franz Christoph von Stürgkh; Maria Anna von Stürgkh; Maria Barbara von Stürgkh and 6 others; Gräfin Maria Eleonora von Stürgkh; Maria Cäcilia von Stürgkh; Graf Franz Bernhard von Stürgkh; Graf Christian Ernest von Stürgkh; Gräfin Maria Margareta von Stürgkh and Georg Christoph Graf von Stürgkh Freiherr zu Plankenwarth« less Brother of Franziska Sturgkh and Anna Elisabeth Freifrau von Teuffenbach, 1629	# | #	Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000019732710462?return_path=%2Fpeople%2FFreiherr-Johann-Christoph-von-St%25C3%25BCrgkh%2F6000000019732710462%3Fthrough%3D6000000073366413884 | /family-tree/index/6000000019732710462 | /list?focus_id=6000000019732710462
6000000073366413884	6000000073366489949	1				/people/Anna-Elisabeth-Freifrau-von-Teuffenbach-1629/6000000073366489949?through=6000000073366413884	Name: Anna Elisabeth Freifrau von Teuffenbach, 1629 (b. - 1638)	/people/Anna-Elisabeth-Freifrau-von-Teuffenbach-1629/6000000073366489949?through=6000000073366413884	Relationship: Christoph's daughter		Managed By: Dr. Werner Ehrlich v. Ehrnfeldt	/people/Dr-Werner-Ehrlich-v-Ehrnfeldt/6000000007721134288?through=6000000073366413884	Immediate Family: Daughter of Christoph Stürgkh auf Plankenwart and Maria Sidonia Stürgkh auf Plankenwart Wife of Christoph Adam von Teuffenbach, Freiherr Mother of Freiherr Ferdinand Friedrich Freiherr von Teuffenbach zu Tiefenbach und Massweg; Freiherr Otto Ernst von Teuffenbach and Freiherr Johann Jacob von Teuffenbach Sister of Franziska Sturgkh and Freiherr Johann Christoph von Stürgkh		Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000073366489949?return_path=%2Fpeople%2FAnna-Elisabeth-Freifrau-von-Teuffenbach-1629%2F6000000073366489949%3Fthrough%3D6000000073366413884 | /family-tree/index/6000000073366489949 | /list?focus_id=6000000073366489949
6000000073366413884	6000000034282081474	1				/people/Eleonora-von-Offenheim/6000000034282081474?through=6000000073366413884	Name: Eleonora von Offenheim (1631 - 1683)	/people/Eleonora-von-Offenheim/6000000034282081474?through=6000000073366413884	Relationship: Christoph's granddaughter		Managed By: Wolfdietrich Schmied-Kowarzik	/people/Wolfdietrich-Schmied-Kowarzik/6000000019124420455?through=6000000073366413884	Immediate Family: Daughter of Ferdinand von Offenheim and Franziska Sturgkh Wife of Georg Friedrich von Moersperg und Beffort Mother of Eva Eleonore von Moersperg und Beffort; Maria Franziska von Sauer; Marie Cäcilie von Moersperg und Beffort; Hector von Mörsberg und Beffort and 2 others; Ferdinand von Mörsberg und Beffort and Johann Joseph Anton von Mörsberg und Beffort« less Half sister of Christina Maria von Pranckh	# | #	Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000034282081474?return_path=%2Fpeople%2FEleonora-von-Offenheim%2F6000000034282081474%3Fthrough%3D6000000073366413884 | /family-tree/index/6000000034282081474 | /list?focus_id=6000000034282081474
6000000073366413884	6000000223902275899	1				/people/Christina-Maria-von-Pranckh/6000000223902275899?through=6000000073366413884	Name: Christina Maria von Pranckh (1625 - 1701)	/people/Christina-Maria-von-Pranckh/6000000223902275899?through=6000000073366413884	Relationship: Christoph's granddaughter		Managed By: Stephan Fitz	/people/Stephan-Fitz/6000000043569498052?through=6000000073366413884	Immediate Family: Daughter of Hans Georg Adam von Steinpeiss and Franziska Sturgkh Wife of Gall Christoph von Teuffenbach zu Tiefenbach and Carl Ludwig von Pranckh Half sister of Eleonora von Offenheim		Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000223902275899?return_path=%2Fpeople%2FChristina-Maria-von-Pranckh%2F6000000223902275899%3Fthrough%3D6000000073366413884 | /family-tree/index/6000000223902275899 | /list?focus_id=6000000223902275899
6000000073366413884	6000000109433192822	1				/people/Maria-Maximiliana-von-Waidmannsdorff/6000000109433192822?through=6000000073366413884	Name: Maria Maximiliana von Waidmannsdorff (1644 - 1715)	/people/Maria-Maximiliana-von-Waidmannsdorff/6000000109433192822?through=6000000073366413884	Relationship: Christoph's granddaughter		Managed By: Philipp E. Kafka	/people/Philipp-Kafka/6000000105470351686?through=6000000073366413884	Immediate Family: Daughter of Freiherr Johann Christoph von Stürgkh and Johanna Maximiliana Maria von Stürgkh Wife of Christoph Karl von Waidmannsdorff Mother of Maria Cecilia Coronini von Cronberg; Anna Maria Daverda; Johann Georg Christof Anton von Waidmannsdorff; Maria Theresia von Waidmannsdorff and 2 others; Max Anton von Waidmannsdorff and Anna Katharina Gaisruck« less Sister of Franz Christoph von Stürgkh; Maria Anna von Stürgkh; Maria Barbara von Stürgkh; Gräfin Maria Eleonora von Stürgkh and 5 others; Maria Cäcilia von Stürgkh; Graf Franz Bernhard von Stürgkh; Graf Christian Ernest von Stürgkh; Gräfin Maria Margareta von Stürgkh and Georg Christoph Graf von Stürgkh Freiherr zu Plankenwarth« less	# | # | # | #	Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000109433192822?return_path=%2Fpeople%2FMaria-Maximiliana-von-Waidmannsdorff%2F6000000109433192822%3Fthrough%3D6000000073366413884 | /family-tree/index/6000000109433192822 | /list?focus_id=6000000109433192822
6000000073366413884	6000000082727347077	1				/people/Franz-Christoph-von-St%C3%BCrgkh/6000000082727347077?through=6000000073366413884	Name: Franz Christoph von Stürgkh (1646 - d.)	/people/Franz-Christoph-von-St%C3%BCrgkh/6000000082727347077?through=6000000073366413884	Relationship: Christoph's grandson		Managed By: Philipp E. Kafka	/people/Philipp-Kafka/6000000105470351686?through=6000000073366413884	Immediate Family: Son of Freiherr Johann Christoph von Stürgkh and Johanna Maximiliana Maria von Stürgkh Brother of Maria Maximiliana von Waidmannsdorff; Maria Anna von Stürgkh; Maria Barbara von Stürgkh; Gräfin Maria Eleonora von Stürgkh and 5 others; Maria Cäcilia von Stürgkh; Graf Franz Bernhard von Stürgkh; Graf Christian Ernest von Stürgkh; Gräfin Maria Margareta von Stürgkh and Georg Christoph Graf von Stürgkh Freiherr zu Plankenwarth« less	# | #	Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000082727347077?return_path=%2Fpeople%2FFranz-Christoph-von-St%25C3%25BCrgkh%2F6000000082727347077%3Fthrough%3D6000000073366413884 | /family-tree/index/6000000082727347077 | /list?focus_id=6000000082727347077
6000000073366413884	6000000083663871992	1				/people/Maria-Anna-von-St%C3%BCrgkh/6000000083663871992?through=6000000073366413884	Name: Maria Anna von Stürgkh (1650 - d.)	/people/Maria-Anna-von-St%C3%BCrgkh/6000000083663871992?through=6000000073366413884	Relationship: Christoph's granddaughter		Managed By: Philipp E. Kafka	/people/Philipp-Kafka/6000000105470351686?through=6000000073366413884	Immediate Family: Daughter of Freiherr Johann Christoph von Stürgkh and Johanna Maximiliana Maria von Stürgkh Sister of Maria Maximiliana von Waidmannsdorff; Franz Christoph von Stürgkh; Maria Barbara von Stürgkh; Gräfin Maria Eleonora von Stürgkh and 5 others; Maria Cäcilia von Stürgkh; Graf Franz Bernhard von Stürgkh; Graf Christian Ernest von Stürgkh; Gräfin Maria Margareta von Stürgkh and Georg Christoph Graf von Stürgkh Freiherr zu Plankenwarth« less	# | #	Actions: Contact Profile Managers View Tree View List	/profile/contact_manager/6000000083663871992?return_path=%2Fpeople%2FMaria-Anna-von-St%25C3%25BCrgkh%2F6000000083663871992%3Fthrough%3D6000000073366413884 | /family-tree/index/6000000083663871992 | /list?focus_id=6000000083663871992
6000000073366413884	6000000083663871996	1				/people/Maria-Barbara-von-St%C3%BCrgkh/6000000083663871996?through=6000000073366413884	Name: Maria Barbara von Stürgkh (1654 - d.)	/people/Maria-Barbara-von-St%C3%BCrgkh/6000000083663871996?through=6000000073366413884	Relationship: Christoph's granddaughter		Managed By: Jadra (Geni Curator)	/people/Jadra-Geni-Curator/4072775?through=6000000073366413884	Immediate Family: Daughter of Freiherr Johann Christoph von Stürgkh and Johanna Maximiliana Maria von Stürgkh Sister of Maria Maximiliana von Waidmannsdorff; Franz Christoph von Stürgkh; Maria Anna von Stürgkh; Gräfin Maria Eleonora von Stürgkh and 5 others; Maria Cäcilia von Stürgkh; Graf Franz Bernhard von Stürgkh; Graf Christian Ernest von Stürgkh; Gräfin Maria Margareta von Stürgkh and Georg Christoph Graf von Stürgkh Freiherr zu Plankenwarth« less	# | #	Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000083663871996?return_path=%2Fpeople%2FMaria-Barbara-von-St%25C3%25BCrgkh%2F6000000083663871996%3Fthrough%3D6000000073366413884 | /family-tree/index/6000000083663871996 | /list?focus_id=6000000083663871996
6000000073366413884	6000000083663640382	1				/people/Gr%C3%A4fin-Maria-Eleonora-von-St%C3%BCrgkh/6000000083663640382?through=6000000073366413884	Name: Gräfin Maria Eleonora von Stürgkh (1656 - d.)	/people/Gr%C3%A4fin-Maria-Eleonora-von-St%C3%BCrgkh/6000000083663640382?through=6000000073366413884	Relationship: Christoph's granddaughter		Managed By: Kuʻuipo Dillard ❤️	/people/Ku%CA%BBuipo-Dillard-%EF%B8%8F/6000000001548231070?through=6000000073366413884	Immediate Family: Daughter of Freiherr Johann Christoph von Stürgkh and Johanna Maximiliana Maria von Stürgkh Sister of Maria Maximiliana von Waidmannsdorff; Franz Christoph von Stürgkh; Maria Anna von Stürgkh; Maria Barbara von Stürgkh and 5 others; Maria Cäcilia von Stürgkh; Graf Franz Bernhard von Stürgkh; Graf Christian Ernest von Stürgkh; Gräfin Maria Margareta von Stürgkh and Georg Christoph Graf von Stürgkh Freiherr zu Plankenwarth« less	# | #	Actions: Contact Profile Manager View Tree View List	/profile/contact_manager/6000000083663640382?return_path=%2Fpeople%2FGr%25C3%25A4fin-Maria-Eleonora-von-St%25C3%25BCrgkh%2F6000000083663640382%3Fthrough%3D6000000073366413884 | /family-tree/index/6000000083663640382 | /list?focus_id=6000000083663640382
